Order_ID,Order_Date,Region,Category,Product,Sales_Rep,Customer_Segment,Customer_ID,Payment_Mode,Quantity,Unit_Price,Discount(%),Sales,Cost,Profit,Profit_Margin(%),Shipping_Cost,Order_Priority
ORD-1146,2024-12-25,Central,Furniture,Table,Karan,Home Office,CUST-754,Credit Card,19,1408,10,24076.8,16707.326418526485,7369.473581473514,30.60819370295685,66.40516216645335,Medium
ORD-1147,2023-09-24,Central,Grocery,Pasta,Raj,Small Business,CUST-966,Cash,29,1516,0,43964.0,28989.247542439734,14974.752457560266,34.061396728141816,80.91784040957461,Low
ORD-1148,2023-01-12,North,Furniture,Table,Raj,Consumer,CUST-232,PayPal,26,347,5,8570.9,6169.294988744165,2401.605011255835,28.020453059256734,14.871992503222781,Medium
ORD-1149,2023-12-02,West,Sports,Basketball,David,Corporate,CUST-914,Credit Card,14,517,15,6152.3,5161.0471086558855,991.2528913441147,16.111907601126646,13.46419070850871,Low
ORD-1150,2024-01-08,West,Grocery,Rice,Raj,Home Office,CUST-663,PayPal,4,808,20,2585.6000000000004,1778.6489050316998,806.9510949683006,31.209432819009148,29.26995740535114,Medium
ORD-1151,2023-03-31,West,Clothing,T-Shirt,Raj,Small Business,CUST-444,PayPal,16,125,15,1700.0,1324.9952090111676,375.0047909888324,22.05910535228426,85.98198929278968,Critical
ORD-1152,2024-03-27,South,Clothing,Shoes,David,Consumer,CUST-985,Bank Transfer,7,978,0,6846.0,5078.554863894868,1767.4451361051324,25.817194509277424,58.74692890325912,Critical
ORD-1153,2024-06-04,Central,Electronics,Monitor,Priya,Home Office,CUST-882,PayPal,27,160,25,3240.0,2607.5429761357,632.4570238643,19.520278514330247,177.99922803619748,Low
ORD-1154,2024-06-14,Central,Furniture,Chair,Priya,Small Business,CUST-711,Cash,24,739,0,17736.0,11691.884058492853,6044.115941507147,34.078236025637956,158.29984789633374,Low
ORD-1155,2024-11-03,South,Furniture,Chair,Raj,Small Business,CUST-730,Credit Card,10,1012,5,9614.0,6136.096565291451,3477.903434708549,36.17540497928592,54.694761112377115,High
ORD-1156,2023-11-16,East,Electronics,Camera,David,Small Business,CUST-902,Bank Transfer,11,669,0,7359.0,5134.56930596717,2224.4306940328297,30.227350102362138,122.95050368537288,Medium
ORD-1157,2024-06-14,East,Sports,Cricket Bat,Priya,Corporate,CUST-679,PayPal,29,1210,0,35090.0,27128.396137493033,7961.603862506967,22.689096216890757,198.3386388034158,Low
ORD-1158,2024-12-08,West,Furniture,Desk,Emma,Consumer,CUST-880,Credit Card,1,1719,10,1547.1000000000001,1083.4294554524276,463.6705445475725,29.97030214902543,79.72165504891213,Medium
ORD-1159,2024-01-16,West,Grocery,Pasta,Tom,Small Business,CUST-157,Bank Transfer,27,179,20,3866.4,2581.9311121210785,1284.4688878789216,33.22131408749539,122.63427841415032,Medium
ORD-1160,2024-03-28,South,Furniture,Bookshelf,Nina,Consumer,CUST-944,Credit Card,3,373,25,839.25,573.5370610986361,265.71293890136394,31.660761263194985,120.29025127616818,Low
ORD-1161,2023-10-06,North,Electronics,Smartphone,David,Small Business,CUST-447,Bank Transfer,12,676,15,6895.2,5828.5752620947105,1066.6247379052893,15.469090641392407,100.22844326618154,Medium
ORD-1162,2024-04-04,West,Sports,Basketball,John,Consumer,CUST-649,Cash,21,1127,25,17750.25,11790.813310246507,5959.436689753493,33.573818339198,159.70137777553035,High
ORD-1163,2024-03-24,West,Furniture,Desk,John,Home Office,CUST-942,Bank Transfer,18,768,5,13132.8,9130.282154157672,4002.517845842327,30.477261862225326,75.80113603191067,Low
ORD-1164,2024-05-04,West,Grocery,Pasta,Alice,Home Office,CUST-111,Bank Transfer,6,1462,25,6579.0,4764.780688509364,1814.2193114906358,27.575912927354246,198.5100228164294,High
ORD-1165,2023-03-14,South,Electronics,Smartphone,Raj,Corporate,CUST-498,Credit Card,24,1713,25,30834.0,24712.875946806682,6121.124053193318,19.851864997059472,160.10578289834166,Medium
ORD-1166,2023-09-10,East,Clothing,Jeans,Alice,Home Office,CUST-921,Credit Card,18,1249,15,19109.7,14203.482448609964,4906.2175513900365,25.67396427672876,187.2188406904884,Medium
ORD-1167,2024-06-20,Central,Grocery,Rice,Sara,Home Office,CUST-178,Cash,3,1980,25,4455.0,2836.024033770705,1618.975966229295,36.340650195943766,79.83154023539097,Low
ORD-1168,2024-10-24,West,Sports,Basketball,Sara,Corporate,CUST-566,Bank Transfer,29,1871,25,40694.25,24419.93277179843,16274.31722820157,39.99168734698777,13.360683826518873,Medium
ORD-1169,2024-04-01,East,Clothing,T-Shirt,Alice,Corporate,CUST-182,Credit Card,25,661,25,12393.75,10518.781104605701,1874.9688953942987,15.128342070755812,20.97830658930966,Medium
ORD-1170,2023-04-11,North,Clothing,T-Shirt,Raj,Home Office,CUST-458,Cash,16,419,15,5698.4,4299.516415189525,1398.8835848104745,24.548708142820345,130.30602894255816,Low
ORD-1171,2024-04-27,West,Grocery,Beverages,Sara,Small Business,CUST-618,Bank Transfer,6,1274,5,7261.799999999999,4594.378153452994,2667.421846547005,36.73224058149502,178.4548008956887,Medium
ORD-1172,2024-10-11,Central,Grocery,Beverages,Nina,Consumer,CUST-570,PayPal,23,405,25,6986.25,5032.447644840569,1953.8023551594306,27.966396209116915,13.64653259638077,Low
ORD-1173,2024-04-09,Central,Sports,Football,Tom,Corporate,CUST-596,Cash,18,512,20,7372.8,4790.211891195425,2582.5881088045753,35.02859305561761,22.277169170376368,Low
ORD-1174,2023-08-15,West,Clothing,T-Shirt,David,Consumer,CUST-844,Credit Card,26,529,15,11690.9,9541.704544618602,2149.1954553813976,18.383490196489557,56.260813996924774,Medium
ORD-1175,2023-05-10,South,Grocery,Beverages,Tom,Corporate,CUST-671,Cash,13,644,0,8372.0,5236.998965573227,3135.001034426773,37.44626175856155,135.15150777941426,Critical
ORD-1176,2024-12-26,South,Sports,Football,Alice,Corporate,CUST-299,Credit Card,28,251,20,5622.400000000001,4533.245814597387,1089.1541854026136,19.371695101782397,104.13589965758653,Medium
ORD-1177,2024-01-20,Central,Electronics,Monitor,Raj,Consumer,CUST-720,Bank Transfer,12,468,20,4492.8,2749.403577466659,1743.3964225333411,38.80422949014737,17.22415116511643,High
ORD-1178,2024-05-13,Central,Clothing,Shirt,Sara,Consumer,CUST-639,Bank Transfer,8,1869,25,11214.0,9508.318104267813,1705.6818957321866,15.210289778243148,194.44249195742734,Critical
ORD-1179,2023-08-11,Central,Clothing,Jeans,Tom,Corporate,CUST-747,Cash,22,1395,5,29155.5,17645.96520283419,11509.534797165808,39.47637597422719,25.612616820521197,Critical
ORD-1180,2023-04-29,South,Electronics,Laptop,Alice,Home Office,CUST-289,Bank Transfer,17,1847,25,23549.25,15664.450669534772,7884.799330465228,33.4821675020021,23.158318194313388,Critical
ORD-1181,2023-10-15,Central,Furniture,Table,Sara,Small Business,CUST-387,Cash,27,1531,5,39270.15,29471.085076814205,9799.064923185797,24.952960259091945,120.66030505937682,High
ORD-1182,2024-09-17,South,Furniture,Sofa,John,Small Business,CUST-889,Cash,18,202,0,3636.0,2519.8998246682995,1116.1001753317005,30.695824404062172,92.09460775939723,Medium
ORD-1183,2024-05-11,West,Grocery,Beverages,Raj,Corporate,CUST-879,Credit Card,17,907,20,12335.2,8282.799356655722,4052.400643344279,32.852330269021,165.0299184040373,High
ORD-1184,2024-08-20,Central,Furniture,Desk,Tom,Corporate,CUST-761,Bank Transfer,8,321,25,1926.0,1529.4594454896176,396.54055451038244,20.588813837506876,134.67074915940358,Low
ORD-1185,2023-03-29,Central,Electronics,Monitor,Alice,Corporate,CUST-143,Credit Card,29,232,15,5718.8,4600.467686096475,1118.3323139035256,19.555366753576372,50.56715959902766,Medium
ORD-1186,2024-01-02,Central,Clothing,T-Shirt,John,Small Business,CUST-380,Cash,3,722,25,1624.5,1204.1695568498678,420.33044315013217,25.874450178524604,140.88820738951722,High
ORD-1187,2024-05-05,South,Sports,Cricket Bat,Emma,Consumer,CUST-572,PayPal,12,1304,10,14083.2,11941.884476710838,2141.3155232891622,15.204751216265922,28.843838921571024,Medium
ORD-1188,2024-07-19,East,Sports,Tennis Racket,Alice,Consumer,CUST-111,Credit Card,16,1056,0,16896.0,12478.652795693637,4417.347204306363,26.14433714669959,10.99362657315342,High
ORD-1189,2024-11-28,Central,Electronics,Smartphone,Karan,Small Business,CUST-231,Bank Transfer,11,1955,10,19354.5,15686.678888783263,3667.8211112167373,18.950740712582277,99.36062027933927,Medium
ORD-1190,2024-02-09,West,Sports,Basketball,Priya,Small Business,CUST-301,PayPal,22,246,5,5141.4,3588.087556152873,1553.3124438471268,30.211857545554267,88.39814976123851,Medium
ORD-1191,2024-11-28,North,Grocery,Snacks,Sara,Consumer,CUST-154,Cash,23,602,15,11769.1,8562.34305434248,3206.75694565752,27.247257187529378,147.44690546633439,Low
ORD-1192,2023-04-19,South,Grocery,Pasta,Raj,Home Office,CUST-175,PayPal,28,79,10,1990.8,1442.4618530625207,548.3381469374792,27.54360794341367,24.641073035522922,Low
ORD-1193,2024-09-19,West,Furniture,Desk,Raj,Small Business,CUST-212,Bank Transfer,13,759,25,7400.25,5047.327106224327,2352.9228937756734,31.795181159767218,92.4636795730363,Low
ORD-1194,2024-02-03,East,Grocery,Cereal,Karan,Small Business,CUST-809,Bank Transfer,22,1856,0,40832.0,28799.300128025887,12032.699871974113,29.4687986676482,130.87369929456423,High
ORD-1195,2024-09-16,North,Grocery,Cereal,Priya,Small Business,CUST-961,PayPal,5,1548,15,6579.0,4543.186742657602,2035.8132573423982,30.944113958692782,73.5571448609671,Low
ORD-1196,2023-02-18,East,Sports,Football,Raj,Consumer,CUST-173,Cash,19,1469,10,25119.9,17770.174042580195,7349.725957419807,29.258579681526626,175.81874759207435,High
ORD-1197,2023-07-01,South,Sports,Basketball,Sara,Corporate,CUST-785,Cash,7,1338,5,8897.699999999999,7361.490277858276,1536.2097221417225,17.265245199790087,158.24048205171945,Low
ORD-1198,2023-08-08,North,Grocery,Snacks,Sara,Small Business,CUST-262,Bank Transfer,25,567,20,11340.0,6999.495976370453,4340.504023629547,38.27604959108948,20.840397018738322,Low
ORD-1199,2023-09-07,South,Grocery,Pasta,Karan,Consumer,CUST-974,Credit Card,6,1599,0,9594.0,6925.839508025612,2668.1604919743877,27.810720158165392,16.3865840348237,Low
ORD-1200,2023-07-18,South,Sports,Basketball,John,Home Office,CUST-525,PayPal,7,1113,5,7401.45,5796.165666565757,1605.2843334342424,21.688781704047752,114.1809109080206,Low
ORD-1201,2024-01-06,Central,Grocery,Rice,Priya,Consumer,CUST-956,Credit Card,18,1624,10,26308.8,20554.774251249193,5754.025748750806,21.871106811222123,46.326233278309914,Medium
ORD-1202,2023-10-16,Central,Grocery,Rice,Karan,Consumer,CUST-692,Cash,18,648,15,9914.4,6984.669850091383,2929.730149908617,29.550251653237886,26.879646566637234,Medium
ORD-1203,2024-09-01,South,Sports,Shoes,Priya,Home Office,CUST-676,PayPal,9,442,25,2983.5,2199.4650330810737,784.0349669189263,26.279033581998533,126.45103056377035,Low
ORD-1204,2023-03-27,South,Sports,Shoes,Nina,Small Business,CUST-687,Cash,25,1109,5,26338.75,18847.321801826187,7491.428198173813,28.442610974984817,88.23545290105662,Medium
ORD-1205,2024-01-18,South,Grocery,Cereal,Raj,Small Business,CUST-167,PayPal,19,1874,0,35606.0,23156.039706683376,12449.960293316624,34.965905446600644,59.13795862872737,Low
ORD-1206,2023-02-13,West,Grocery,Beverages,Karan,Small Business,CUST-196,PayPal,26,1839,5,45423.299999999996,33590.311622986366,11832.98837701363,26.050481530434006,114.97758680871779,Low
ORD-1207,2024-08-08,West,Grocery,Cereal,David,Consumer,CUST-107,Cash,27,1221,10,29670.3,23555.339075127435,6114.960924872565,20.609703726866815,193.2505642411542,Low
ORD-1208,2024-07-07,North,Grocery,Snacks,Sara,Consumer,CUST-927,Cash,21,1115,0,23415.0,16366.912154347843,7048.087845652157,30.100738183438636,183.8671129973382,Medium
ORD-1209,2024-09-04,East,Grocery,Pasta,Raj,Home Office,CUST-991,Cash,18,1918,25,25893.0,16446.660898941627,9446.339101058373,36.48221179878103,48.3829769964731,Low
ORD-1210,2024-07-28,West,Clothing,T-Shirt,Nina,Corporate,CUST-208,Bank Transfer,22,1830,0,40260.0,32244.269584219048,8015.730415780952,19.909911613961633,105.98928697956127,Critical
ORD-1211,2024-06-20,Central,Sports,Shoes,Alice,Small Business,CUST-230,Credit Card,28,1145,5,30457.0,21529.213356249544,8927.786643750456,29.312757801984624,40.824347098671076,Low
ORD-1212,2024-10-07,West,Grocery,Rice,Alice,Corporate,CUST-310,Cash,5,246,20,984.0,673.2627634578314,310.7372365421686,31.57898745347242,66.3330584438299,Critical
ORD-1213,2024-04-20,East,Grocery,Rice,Alice,Home Office,CUST-897,PayPal,12,1919,0,23028.0,15876.64461347857,7151.355386521431,31.05504336686395,103.90036497755698,High
ORD-1214,2023-10-06,South,Sports,Basketball,John,Consumer,CUST-275,Cash,3,1735,5,4944.75,3396.9708237302293,1547.7791762697707,31.301464710445842,95.5666859920284,High
ORD-1215,2024-03-29,West,Electronics,Camera,Raj,Consumer,CUST-300,Cash,20,912,5,17328.0,11805.15059485012,5522.84940514988,31.872399614207524,140.4021673703585,Low
ORD-1216,2023-10-29,East,Grocery,Rice,Sara,Corporate,CUST-753,Cash,25,1858,25,34837.5,24041.16557545587,10796.33442454413,30.990554501741315,23.01602725912612,High
ORD-1217,2024-03-18,North,Grocery,Rice,Raj,Small Business,CUST-702,PayPal,13,1250,5,15437.5,11774.05986323454,3663.440136765459,23.730786311031313,176.1030775862868,Low
ORD-1218,2024-09-05,East,Grocery,Beverages,Raj,Corporate,CUST-826,PayPal,14,1550,15,18445.0,11150.002910148622,7294.997089851378,39.549997776369636,90.07436790005701,Low
ORD-1219,2024-09-27,East,Electronics,Headphones,Raj,Corporate,CUST-474,Credit Card,19,1756,15,28359.399999999998,17143.303778223883,11216.096221776115,39.54983610998863,192.93396784406494,High
ORD-1220,2024-01-11,West,Grocery,Cereal,Emma,Corporate,CUST-919,Credit Card,21,1872,15,33415.2,20855.54965711867,12559.650342881327,37.58663824511398,55.95982736917941,Low
ORD-1221,2024-09-28,East,Clothing,T-Shirt,Karan,Home Office,CUST-721,PayPal,14,241,0,3374.0,2065.0084821477412,1308.9915178522588,38.79642910054116,181.55004908647757,High
ORD-1222,2024-11-14,North,Electronics,Camera,Raj,Home Office,CUST-300,Credit Card,14,1605,20,17976.0,13128.976926561892,4847.0230734381075,26.963857773910256,22.091772764462046,High
ORD-1223,2024-03-13,East,Electronics,Monitor,John,Corporate,CUST-687,PayPal,24,499,0,11976.0,7260.875023082154,4715.124976917846,39.371451043068184,141.94558666483468,Low
ORD-1224,2023-05-12,South,Electronics,Headphones,Sara,Consumer,CUST-922,Bank Transfer,22,251,20,4417.6,3347.7760616347923,1069.823938365208,24.21731117270029,122.42246083820184,High
ORD-1225,2023-12-27,West,Grocery,Snacks,Nina,Small Business,CUST-868,Cash,13,598,25,5830.5,3881.18258354286,1949.31741645714,33.43310893503371,61.59806530269757,Medium
ORD-1226,2024-02-28,North,Electronics,Smartphone,Nina,Corporate,CUST-241,Bank Transfer,27,1691,10,41091.3,27498.44494143622,13592.855058563782,33.07964230521736,194.59121127119963,Medium
ORD-1227,2023-12-07,North,Sports,Basketball,Nina,Consumer,CUST-856,Credit Card,14,900,25,9450.0,7638.711581354992,1811.2884186450083,19.16707321317469,170.34567639622756,Low
ORD-1228,2023-07-02,North,Furniture,Sofa,Karan,Small Business,CUST-140,Bank Transfer,5,836,0,4180.0,3363.0259688419183,816.9740311580817,19.544833281293823,111.00389827484186,High
ORD-1229,2024-03-20,East,Sports,Tennis Racket,John,Small Business,CUST-339,Credit Card,12,38,15,387.59999999999997,318.0508540855907,69.54914591440928,17.943536097628815,137.4791709010765,Low
ORD-1230,2024-11-19,West,Sports,Cricket Bat,Priya,Consumer,CUST-786,Cash,8,1196,10,8611.2,5171.249153589042,3439.9508464109585,39.947403920602916,146.33870369900293,High
ORD-1231,2023-03-25,South,Furniture,Table,Sara,Corporate,CUST-212,Credit Card,1,658,15,559.3,387.1828387677201,172.11716123227984,30.77367445597709,32.99475009218668,Medium
ORD-1232,2023-09-23,East,Grocery,Pasta,Karan,Home Office,CUST-309,Bank Transfer,2,978,20,1564.8000000000002,1204.3756870503075,360.42431294969265,23.033251083185878,78.76479825919435,Medium
ORD-1233,2023-10-23,West,Electronics,Laptop,Raj,Small Business,CUST-357,Credit Card,6,686,20,3292.8,2718.579562557705,574.2204374422954,17.438667317853966,22.62433042759723,Medium
ORD-1234,2023-10-06,East,Electronics,Monitor,John,Home Office,CUST-507,Credit Card,13,1005,20,10452.0,6592.607610158347,3859.3923898416533,36.92491762190637,116.14205532558081,Medium
ORD-1235,2024-03-26,East,Grocery,Beverages,Alice,Small Business,CUST-294,Cash,3,1472,0,4416.0,2987.7701026511468,1428.2298973488532,32.342162530544684,159.90718038495072,Medium
ORD-1236,2024-10-29,East,Grocery,Rice,Priya,Home Office,CUST-106,Cash,25,1161,15,24671.25,17226.5413392625,7444.708660737499,30.17564436636773,109.90439378593152,Medium
ORD-1237,2024-04-19,North,Sports,Football,Sara,Home Office,CUST-225,Bank Transfer,29,1245,15,30689.25,21320.668062729117,9368.581937270883,30.52724304852964,11.274974157771391,Medium
ORD-1238,2024-03-09,Central,Electronics,Laptop,Emma,Corporate,CUST-936,PayPal,16,1671,15,22725.6,16815.17393050227,5910.426069497727,26.007788879051503,29.999245187432354,Low
ORD-1239,2023-09-19,East,Clothing,Jacket,Sara,Corporate,CUST-926,Credit Card,27,1473,25,29828.25,24799.485422332054,5028.764577667946,16.859066749366608,88.68854262236309,Medium
ORD-1240,2023-07-20,Central,Sports,Cricket Bat,Priya,Consumer,CUST-468,Credit Card,5,189,15,803.25,544.9984414333396,258.2515585666604,32.150832065566185,178.79669773864944,Medium
ORD-1241,2023-12-31,West,Sports,Tennis Racket,John,Consumer,CUST-953,Credit Card,16,1321,15,17965.6,15181.421528527193,2784.1784714728055,15.497275189655818,100.79690512422606,Medium
ORD-1242,2023-10-27,East,Clothing,Jacket,Priya,Corporate,CUST-238,Bank Transfer,13,1606,5,19834.1,12186.306977523418,7647.7930224765805,38.558810445024385,75.06511597859553,Low
ORD-1243,2023-04-14,North,Grocery,Cereal,Emma,Consumer,CUST-313,Credit Card,3,928,5,2644.7999999999997,1910.1392463811687,734.660753618831,27.777554205188714,86.33797212432161,Critical
ORD-1244,2023-03-05,Central,Furniture,Sofa,David,Consumer,CUST-190,Credit Card,8,1327,20,8492.800000000001,6105.359346792031,2387.44065320797,28.111349062829337,113.174670951956,Low
ORD-1245,2024-06-07,Central,Furniture,Sofa,Nina,Consumer,CUST-681,Credit Card,22,414,15,7741.8,4756.834918840193,2984.9650811598076,38.556473703270655,139.34361966249224,Medium
ORD-1246,2024-02-11,South,Clothing,Jacket,Sara,Small Business,CUST-498,Bank Transfer,6,1042,5,5939.4,4293.322280903277,1646.0777190967228,27.714545561786085,109.26438762703825,Medium
ORD-1247,2023-12-31,East,Clothing,Shirt,Alice,Consumer,CUST-262,Cash,19,1992,25,28386.0,20267.45693043039,8118.543069569609,28.600518106001584,94.25660891256179,Medium
ORD-1248,2024-05-08,Central,Electronics,Monitor,John,Consumer,CUST-800,Bank Transfer,17,756,10,11566.800000000001,7841.998569648378,3724.801430351623,32.20252299989299,58.64903736994132,Low
ORD-1249,2024-06-30,East,Furniture,Desk,Raj,Corporate,CUST-795,PayPal,10,1853,25,13897.5,10577.631419072392,3319.8685809276085,23.88824307197416,165.76158294709822,Medium
ORD-1250,2023-01-01,East,Electronics,Headphones,Alice,Small Business,CUST-648,Credit Card,26,132,25,2574.0,1553.611881178753,1020.388118821247,39.642118058323504,150.19520852669072,High
ORD-1251,2023-12-24,North,Sports,Basketball,John,Small Business,CUST-174,Bank Transfer,3,213,0,639.0,498.9231304627245,140.0768695372755,21.921262838384276,63.26354755038897,Medium
ORD-1252,2023-06-11,Central,Clothing,Shoes,Alice,Consumer,CUST-845,Cash,29,102,10,2662.2000000000003,2175.645847104385,486.55415289561506,18.276393693021372,139.53224237713064,Low
